country,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total
Hong Kong,"L4, MegaBox, 38 Wang Chiu Rd, Kowloon Bay, Hong Kong","{'location': {'lat': 22.319597, 'lng': 114.2084984}, 'viewport': {'northeast': {'lat': 22.32073922989272, 'lng': 114.2096807298927}, 'southwest': {'lat': 22.31803957010728, 'lng': 114.2069810701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,d589f530f16c09ccd21136929f4674d7f84567d8,IKEA Kowloon Bay Store,{'open_now': True},"[{'height': 2880, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104359155635057117480/photos"">Kwanhung Chan</a>'], 'width': 2160, 'photo_reference': 'CmRaAAAAB30O92CRyRMY8bAWGoxGv2n57rhP6mu6A7HI7WsAXRCb1JmMfpht7qW5pWVIohFjpknHbbwBQuDv-T5bBZhcX0VSHrsuvwuIS0sniTfKHt3BBRtigYs_anumZzQmisC9EhD1g78-FBcqNMerbWf6fBlrGhSTqZ-uWcVhLswRZJjyneW3nw4pSg'}]",ChIJIWKjT8sGBDQRonM4dmv8JiA,"{'compound_code': '8695+R9 Hong Kong', 'global_code': '7PJP8695+R9'}",,4.2,ChIJIWKjT8sGBDQRonM4dmv8JiA,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1599
Hong Kong,"Level 3, 8 咪半388 Castle Peak Rd (Tsuen Wan), Tsuen Wan, Hong Kong","{'location': {'lat': 22.3753508, 'lng': 114.1131303}, 'viewport': {'northeast': {'lat': 22.37645007989272, 'lng': 114.1143695798927}, 'southwest': {'lat': 22.37375042010728, 'lng': 114.1116699201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,8cc40559a05adcb0023c1aae2dc554e015c70f3e,IKEA Tsuen Wan,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106539020485945682057/photos"">A Google User</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAA5j3-NZxfSAzqnJncuIB-dzva747-l1X5_OCHt8MFBkwKoznA4sljkto97LVFpwH44gA6cwj7nw95tvatScA6IMlGtvJoX0cq0yOA40XJPby-RkyLLzwYQ6KzXq2FSRTfEhAL3DzSIq14XjEv18khFgoSGhQLnbroq6DR90OjaQ9PZZbVys8VQQ'}]",ChIJXSDwk_H4AzQRQjFJnl9vH90,"{'compound_code': '94G7+47 Hong Kong', 'global_code': '7PJP94G7+47'}",,4.0,ChIJXSDwk_H4AzQRQjFJnl9vH90,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",1203
Hong Kong,"HomeSquare, L6, 138 Sha Tin Rural Committee Rd, Sha Tin, Hong Kong","{'location': {'lat': 22.385376, 'lng': 114.187796}, 'viewport': {'northeast': {'lat': 22.38672582989272, 'lng': 114.1891458298927}, 'southwest': {'lat': 22.38402617010728, 'lng': 114.1864461701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,792be088f203ceb8bad42c1a069e234f8f7e9526,IKEA,{'open_now': True},"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112996559682759681752/photos"">Damon Chan</a>'], 'width': 3480, 'photo_reference': 'CmRaAAAAEBsW5XgHNKG-ph-t4tn-aOjH8Vq7u58Wpft-tOKZkzQWokHJFt0jLlajsUNwl-7CRPyU8fYdfIImQpbYP5Uca8Vm-OvvjHyG-raPlvs0c__6dfFdpRv0fOAi7nRIVoSkEhCFwcnAwb4KnRa_UA7xjExvGhSMVkWciozKvnDpHqLMtf3aS5liSA'}]",ChIJH7whZrIHBDQR47YbRnn5Pcw,"{'compound_code': '95PQ+54 Hong Kong', 'global_code': '7PJP95PQ+54'}",,4.2,ChIJH7whZrIHBDQR47YbRnn5Pcw,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1641
Hong Kong,"Hong Kong, Shau Kei Wan, Yiu Hing Rd, 興東邨興東商場地下11號舖","{'location': {'lat': 22.2806458, 'lng': 114.2199118}, 'viewport': {'northeast': {'lat': 22.28196467989272, 'lng': 114.2212058298927}, 'southwest': {'lat': 22.27926502010727, 'lng': 114.2185061701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,f80892ae01b1cfd3d5688deeec2309f65e969f5c,IKEA Hong Kong Island East Merchandise Pick-up Point,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109424226596487740627/photos"">William Li</a>'], 'width': 4032, 'photo_reference': 'CmRaAAAAx2WgbdCGCP-Ok6t6_XeBFF4F-CjbpwCPvz5kivScFIUzViFEh1N41Svv4U8ahAjnKv25BMO2pHS1adMwUHuX1TU1vMrklSAosmWf65NPhsD94GSNd5fyJLBPaGjU02eKEhCut1WGpS1Sm2V5oJiqKI0QGhQ97ShR38Mn2ap81oqmebL0nmBC8w'}]",ChIJjSctNtIBBDQRxhlFAGe3CwA,"{'compound_code': '76J9+7X Hong Kong', 'global_code': '7PJP76J9+7X'}",,4.3,ChIJjSctNtIBBDQRxhlFAGe3CwA,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",4
Turkey,"Kazımdirik Mahallesi, 372 Sokak No 34, Forum Bornova No:34, 35030 Bornova, Turkey","{'location': {'lat': 38.4518748, 'lng': 27.2134675}, 'viewport': {'northeast': {'lat': 38.45292132989272, 'lng': 27.21512127989272}, 'southwest': {'lat': 38.45022167010728, 'lng': 27.21242162010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,3ed1adf3ddb6708d5f3a914006a44913ffc3293f,IKEA,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108645676943300196050/photos"">Ulivatar1</a>'], 'width': 3120, 'photo_reference': 'CmRaAAAA-cLCoTJ3nxpnEf1uwMha74alikRqPhpueVFiMI4UepjbzeFsIZLQcXrgQcoJ_XsvC5yevpmb8fT_octUNDHrIt-RzKoIj3NhVarnZ1onVet5vht8_qJRlJ5YMBRhX-S0EhAYLljuXF5qPreCM4w_XWl0GhTdawJM7eJPXk4n-HA55_HsC1SsAg'}]",ChIJL3KzptRiuRQRVpE1uQYTsWw,"{'compound_code': 'F627+P9 Izmir, İzmir, Turkey', 'global_code': '8GC9F627+P9'}",,4.3,ChIJL3KzptRiuRQRVpE1uQYTsWw,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",9573
Turkey,"Anatolium Alışveriş Merkezi Alaşar Mahallesi İstanbul Caddesi üzeri, D:No:485, 16100 Osmangazi/Bursa, Turkey","{'location': {'lat': 40.2667244, 'lng': 29.0564003}, 'viewport': {'northeast': {'lat': 40.26805002989273, 'lng': 29.05788812989272}, 'southwest': {'lat': 40.26535037010729, 'lng': 29.05518847010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,363443fa4679c9eee9fb96f3afd64468fe433a44,IKEA Bursa Mağazası,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100144133539766003312/photos"">Recep Kılıç</a>'], 'width': 1200, 'photo_reference': 'CmRaAAAATQjN3HW9c8_BCwDvdERdmsCxwq2IIBqdvDgJ-H8DDS6ILHzv29RTYuhV2pAk-qLlSn-2dhSkKDIGC2zwF8aEiAuURysMFGE0BymW1uucNv6KpbnSt0BqMKxTd_-txZpEEhAUflUgtdQsXTGsp3Dlq5ESGhS1toksk66BkUF-L20ZPlwjX-nPog'}]",ChIJSQLE6TM-yhQRbuggpjSAp1Q,"{'compound_code': '7384+MH Alaşarköy, Alaşarköy Mahallesi, Osmangazi/Bursa, Turkey', 'global_code': '8GGF7384+MH'}",,4.3,ChIJSQLE6TM-yhQRbuggpjSAp1Q,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5180
Turkey,"Kocatepe Mahallesi, Paşa Cd No:1, 34045 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.0445096, 'lng': 28.8981058}, 'viewport': {'northeast': {'lat': 41.04585942989272, 'lng': 28.89945562989273}, 'southwest': {'lat': 41.04315977010727, 'lng': 28.89675597010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,cdf24a11fb3c5faca3733170e360000b32d1b854,IKEA,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112615640189184510553/photos"">Emir PEKDEMİR</a>'], 'width': 1080, 'photo_reference': 'CmRaAAAAabzhj-I3y6bvn1a3-BDCFgusH8YXRgB_CXe-oz6fADsiV5CrO4OVRXR04QwJ4bgwxFdxdM3ooyC3jEXL6OIWRslvdaiyxcZDYwYld-wGOnIaMrLng2-l6fOmMOrQVJDjEhAYPfO6PIUS_6PLx36Am1UVGhQxNgSZg0x1Mr_RP_BS3vZ5dkpiow'}]",ChIJm57yY4W6yhQRAnlgmjtb6uQ,"{'compound_code': '2VVX+R6 Litros, Fatih Mahallesi, Esenler/Istanbul, Turkey', 'global_code': '8GHC2VVX+R6'}",,4.2,ChIJm57yY4W6yhQRAnlgmjtb6uQ,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",6168
Turkey,"J Blok 13 / A Yeni Mahallesi Yeni Mahalle M1 Adana Alışveriş Merkezi No:87071, 01360 Seyhan/Adana, Turkey","{'location': {'lat': 37.0158557, 'lng': 35.2433555}, 'viewport': {'northeast': {'lat': 37.01723817989271, 'lng': 35.24458482989272}, 'southwest': {'lat': 37.01453852010727, 'lng': 35.24188517010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,0ca5d39dd4acedd689e771bad3582f429f4d308d,IKEA Adana Sipariş Noktası,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117177052352996779885/photos"">ABDULRAHMAN ZIN ALABIDIN</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAA5C2al9gAEVHpa3z_xGmzVv4tZYXqf1tdrt8KtLstpJQ0BEHi2rv-8wGyeNELUCuDxR4mWTrhMLP_s84Lps0A4yJ3zbt3N_0nCJWs6ZnK4AXubkW2utgu1ESEV_F0qVygEhCTGwxlkviz3akXrlpTlHYvGhROLlutJAu6XqrI6hKEl6FRZfN4fg'}]",ChIJHQBwW3GIKBUR2si_GfvVlJ8,"{'compound_code': '268V+88 Adana, Reşatbey Mahallesi, Seyhan/Adana, Turkey', 'global_code': '8G9Q268V+88'}",,3.8,ChIJHQBwW3GIKBUR2si_GfvVlJ8,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",611
Turkey,"Merkez Mahallesi, Avenue AVM, Atatürk Blv. D:25/29, 48400 Bodrum/Muğla, Turkey","{'location': {'lat': 37.0454798, 'lng': 27.4002457}, 'viewport': {'northeast': {'lat': 37.04701707989273, 'lng': 27.40177167989273}, 'southwest': {'lat': 37.04431742010728, 'lng': 27.39907202010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,5864bce0024fba0b522c750975d8e625fda6ab56,IKEA basement Ordering and Delivery Point,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100657250119964140647/photos"">Ali Erulgen</a>'], 'width': 4608, 'photo_reference': 'CmRaAAAAVbwMD1yFDOHRbgl_yJMt6Qg8KmQUMryIJi4i6a9DPYuXUGAxj6BeFn6D8SSMBloDerOaiWEzo8U3rtPhUf0pDjVsp_sxCqpaJSED3Wl0G19dWA1-tS7vw6iZ2TLnmTwDEhDXJtfkNYHPTErQuHkENc3QGhTeENMHLCORGnvonEDHDIAcR3GJ-w'}]",ChIJ8x5dTMBtvhQRC4LeWyWvCKc,"{'compound_code': '2CW2+53 Bodrum, Muğla Province, Turkey', 'global_code': '8G992CW2+53'}",,3.9,ChIJ8x5dTMBtvhQRC4LeWyWvCKc,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",409
Turkey,"Akşemsettin Mahallesi, Doğukent Cd. 215/A D:1, 06480 Mamak/Ankara, Turkey","{'location': {'lat': 39.8877643, 'lng': 32.9331349}, 'viewport': {'northeast': {'lat': 39.88958917989272, 'lng': 32.93482547989272}, 'southwest': {'lat': 39.88688952010728, 'lng': 32.93212582010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,840755fc09730e40b83d6ce30cc5a3c6112c9b8c,IKEA,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107570972517167292142/photos"">A Google User</a>'], 'width': 4032, 'photo_reference': 'CmRaAAAA360cch70vV0e1nP2ZSVkj49-SyYwK7WK1E89iHcLOqAsCEdEAFWiURioFsz4YjCE5oXwUl1J0_a4Q4mK1XahpLirkWHXY-Z33bs8RYU9hTAqlWzpdHwq6NpngDj0IZ6BEhCjdpxTl7v7DUeyc9tmbV_5GhSOes7zMbVTRF4BMfLb9dfbOGKhLA'}]",ChIJoQHqJEVQ0xQR8tYC4cyXaKg,"{'compound_code': 'VWQM+47 Ankara, Turkey', 'global_code': '8GFJVWQM+47'}",,4.2,ChIJoQHqJEVQ0xQR8tYC4cyXaKg,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5634
Turkey,"Fatih Sultan Mehmet Mahallesi, Balkan Cd. No:62, 34771 Ümraniye/İstanbul, Turkey","{'location': {'lat': 41.0255087, 'lng': 29.12518}, 'viewport': {'northeast': {'lat': 41.02666437989272, 'lng': 29.12695857989272}, 'southwest': {'lat': 41.02396472010728, 'lng': 29.12425892010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,9a807b5625264f4adb14e498a737c21f6acb23d5,IKEA Ümraniye Store,{'open_now': True},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100941148163160828833/photos"">Metin YILMAZ</a>'], 'width': 2988, 'photo_reference': 'CmRaAAAALO-V8R9tl3xQnyOzfTxVi_bV96SBNLxjnIy-2u6dDGZ9Rpca-aAGwO3wUYxFpUJNtWn2KoSYSPCCZdXXF-23sb-0eRAC4VV5TCusrOATAvUsxOMEV4hWwIe9v0KjY4AJEhBGriHPqhSvXj-5rwlrJbodGhRsadzcirBQoD5U_IfD8evHe1H7VA'}]",ChIJAROiy9nIyhQRgtFrdoZ5_LE,"{'compound_code': '24GG+63 Umraniye, Elmalıkent Mahallesi, Ümraniye/Istanbul, Turkey', 'global_code': '8GHF24GG+63'}",,4.2,ChIJAROiy9nIyhQRgtFrdoZ5_LE,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",10327
Australia,"634-726 Princes Hwy, Tempe NSW 2044, Australia","{'location': {'lat': -33.922714, 'lng': 151.165595}, 'viewport': {'northeast': {'lat': -33.92089402010728, 'lng': 151.1672766298927}, 'southwest': {'lat': -33.92359367989272, 'lng': 151.1645769701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,72d673dfda281bb116d7bcf1d8fb1b6c9506efb2,IKEA,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102952982701444270396/photos"">Peter Hsie</a>'], 'width': 2250, 'photo_reference': 'CmRaAAAAHM2voRFOQUrufLP3FnYQPXTSlJI1qu1docfrwnPeC_a6Kbu_KAPDWjs_uXTFhPgr90sWH78fRM3zgZ2oJANWJFrLq6YyuiRLqajYBOk7h1dziYLXXsshZscVzm850fgEEhCQDlZH_lEJnJF5we_H7pGxGhQ_5ElK9vTGdfDBQ33r0uW3hPcT2g'}]",ChIJm7kKjvSwEmsRHaNzJwWkQgE,"{'compound_code': '35G8+W6 Tempe, New South Wales, Australia', 'global_code': '4RRH35G8+W6'}",,4.3,ChIJm7kKjvSwEmsRHaNzJwWkQgE,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5704
Australia,"9 Wadell Rd, Gympie QLD 4570, Australia","{'location': {'lat': -26.1704486, 'lng': 152.6460923}, 'viewport': {'northeast': {'lat': -26.16905832010728, 'lng': 152.6476171298928}, 'southwest': {'lat': -26.17175797989272, 'lng': 152.6449174701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,cc41516ea4530a4232d43e94e492045bf766affd,IKEA Collection Point Gympie,{'open_now': False},,ChIJHaIOUFajlGsRSoHkXLuHjU4,"{'compound_code': 'RJHW+RC Gympie, Queensland, Australia', 'global_code': '5R5JRJHW+RC'}",,2.3,ChIJHaIOUFajlGsRSoHkXLuHjU4,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3
Australia,"397 Sir Donald Bradman Dr, Adelaide Airport SA 5950, Australia","{'location': {'lat': -34.9342123, 'lng': 138.5383555}, 'viewport': {'northeast': {'lat': -34.93174455, 'lng': 138.54232705}, 'southwest': {'lat': -34.93632834999998, 'lng': 138.53511085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,343dee779c51bdb781726bd1abb3350414e48f42,IKEA,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117183738101352153270/photos"">Andrew Canning</a>'], 'width': 4032, 'photo_reference': 'CmRaAAAAAVTOqIf0b6b4_eeG5FveR47YKlvIfKguksPMXvok-NQqQLmjCYZdZd_ZzTNJ_RI-VL2Vr-vjZuF0Rm2VuS2hawMD_y-Xh2XmvAYciwpjWkNHMH4GQW3ivDja6XLkQSvaEhCbZOIhqz9aNookIqClFFSAGhQEpthGzR2l6IU1ybNxmX3OWpbMng'}]",ChIJFQNswHTFsGoRwH41maHyecM,"{'compound_code': '3G8Q+88 Adelaide, South Australia, Australia', 'global_code': '4QQW3G8Q+88'}",,4.2,ChIJFQNswHTFsGoRwH41maHyecM,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2212
Australia,"630 Victoria St, Richmond VIC 3121, Australia","{'location': {'lat': -37.8126544, 'lng': 145.0111955}, 'viewport': {'northeast': {'lat': -37.81099257010727, 'lng': 145.01288305}, 'southwest': {'lat': -37.81369222989272, 'lng': 145.01012445}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ab7041f055b0d3ea33b380930e3acb68ebd4678f,IKEA,{'open_now': False},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108813051740743050096/photos"">Mel Cheers</a>'], 'width': 2988, 'photo_reference': 'CmRaAAAAkOPIvpKHeVGfu6gLfi2UALp7YdvL9To0WZ3zbya7QtIrFK4xQGpvht7CFvP_U0NitOMNzPOvQaCR_2FTBpah5m2fygRiOlMmpdMgTUZ6A5Ga18anb7ynLsmE9hRHHDZLEhAjsv5xuIR-xzSE2LSwpFj2GhQb9l-0toG2PoE3Ft04SDvUNBpzVg'}]",ChIJW41WIlNC1moRl20PHjA_3No,"{'compound_code': '52P6+WF Richmond, Victoria, Australia', 'global_code': '4RJ752P6+WF'}",,4.1,ChIJW41WIlNC1moRl20PHjA_3No,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3151
Australia,"6 Sunray Drive, off Ellen Stirling Blvd, Innaloo WA 6018, Australia","{'location': {'lat': -31.8967414, 'lng': 115.8038139}, 'viewport': {'northeast': {'lat': -31.89553232010728, 'lng': 115.80562055}, 'southwest': {'lat': -31.89823197989272, 'lng': 115.80253755}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,27068968b5dabf29a82255280558895982927a82,IKEA,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116710504268410544059/photos"">A Google User</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAtIM5krej_uBL4M4db_ZRt6ytxKthhzIhLVjtgQfOn6GFK5i7sS-pawm6wTHRGoGSErzqxsvvrmCs4fJysbKa_iqts2Flvvhvyx9vO1F4ghHWcTY6tjwd-eqxdeP_vNPhEhCkcAn0jeSUQixicEUvbw9CGhRPRJI351X9U6BqapDyKVBR9acl7Q'}]",ChIJe1TArAmvMioRQLDkGa-06SI,"{'compound_code': '4R33+8G Innaloo, Western Australia, Australia', 'global_code': '4PWQ4R33+8G'}",,4.2,ChIJe1TArAmvMioRQLDkGa-06SI,"['furniture_store', 'home_goods_store', 'store', 'general_contractor', 'point_of_interest', 'establishment']",2494
Australia,"1 Hollinsworth Rd, Marsden Park NSW 2765, Australia","{'location': {'lat': -33.718582, 'lng': 150.843074}, 'viewport': {'northeast': {'lat': -33.71773927010727, 'lng': 150.8438721298927}, 'southwest': {'lat': -33.72043892989272, 'lng': 150.8411724701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,a2f54fbd037fc7b6c51fa2500ac7875442995f99,IKEA,{'open_now': False},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104816628250127537040/photos"">Charlie He</a>'], 'width': 2976, 'photo_reference': 'CmRaAAAAqZfeA3XrZh_uJkosoi1xIaTQ9Gi4-7DYbEezd3Uijsl6-md9v1RVp2nTto3he6FJn9XmFn8p8ppVyNv6ykM9rWIN2tx0xCo_oYNWoPYbJf1rtUgHNMBAi3rdDcxqy70lEhAykv4OYyAbo2vtxPxtKexsGhRtK-IEC3mWk96tTEyy-KYIq9U-FA'}]",ChIJY4X0MGycEmsRon9gatPnJgM,"{'compound_code': '7RJV+H6 Marsden Park, New South Wales, Australia', 'global_code': '4RRG7RJV+H6'}",,4.3,ChIJY4X0MGycEmsRon9gatPnJgM,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3293
Australia,"3539-3565 Pacific Highway, Slacks Creek QLD 4127, Australia","{'location': {'lat': -27.6380222, 'lng': 153.1352514}, 'viewport': {'northeast': {'lat': -27.63691887010728, 'lng': 153.1364005798927}, 'southwest': {'lat': -27.63961852989272, 'lng': 153.1337009201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,2f5216f9a7546a7dbee5c7e28057c5ba0a2033ca,IKEA,{'open_now': False},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117267129641261978506/photos"">Megan F</a>'], 'width': 2048, 'photo_reference': 'CmRaAAAAkI9AhvJJrcGoTHMUIB7tAUnsTnnLqEkRd5MwJCddKbPB1HWjJQGbMxX-yScdfQzlBVcQhujK5OWNLN0aIaZ8y2WLoLIAK5U0Hn7bLKFwoxF-3MehJBK1csrVJ-cp6kZpEhA0CGaEh8XW2tiYp_KqQtTsGhQG4gRWXEhi4kJU3B_7UUxdu4RfTA'}]",ChIJg0aqCL9DkWsRS81-mlYqCBQ,"{'compound_code': '946P+Q4 Slacks Creek, Queensland, Australia', 'global_code': '5R4M946P+Q4'}",,4.3,ChIJg0aqCL9DkWsRS81-mlYqCBQ,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",4738
Australia,"917 Princes Hwy, Springvale VIC 3171, Australia","{'location': {'lat': -37.926791, 'lng': 145.1441128}, 'viewport': {'northeast': {'lat': -37.92432764999998, 'lng': 145.1460231}, 'southwest': {'lat': -37.92889385000002, 'lng': 145.1418255}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,2c16eba1daaddba8b36ab20e29a362cd3388fe21,IKEA,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112371650039756803739/photos"">weijian wu</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAL76aqytSNSjDyUHdHy-szr8pt-D8XId6uAz582rJJqK2oZ19DX4LsvSqpHdvBRLG6zO2jfCos8o2glwq8kpau8XpFqLG_4fGHMQlyRSXU1fss18rSLzaWDuS6d8QBAtIEhD0lSo32gQ2tQb7_KHq1bAgGhRadH4bvnZp3F4Meb5DJAqzyFPuug'}]",ChIJ6Rx-NikV1moRFCZCRZ5570o,"{'compound_code': '34FV+7J Springvale, Victoria, Australia', 'global_code': '4RJ734FV+7J'}",,4.3,ChIJ6Rx-NikV1moRFCZCRZ5570o,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3305
Australia,"Westfield, Bruce Hwy, North Lakes QLD 4509, Australia","{'location': {'lat': -27.2432353, 'lng': 153.0156603}, 'viewport': {'northeast': {'lat': -27.24182232010728, 'lng': 153.0165206798927}, 'southwest': {'lat': -27.24452197989272, 'lng': 153.0138210201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,52c41fc724491ce019e575d10d040360ec6bf5f9,IKEA North Lakes,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108121570958369359210/photos"">Jacob Wood</a>'], 'width': 4032, 'photo_reference': 'CmRaAAAAF-_Lts0ZdLkZUIgnueKJ9w7Qgw8BV57hk9kdxXveDzbGO5H3gfv6nW_4AUHc4WOXtln6b7RJXQ_utbr64fMuw3o79If9-ay0rZNrvmErcSAGxSW9Sklt66YRv8phJWgDEhBqL_e9U7KrW54oNUHV6b0AGhTNEWgdKIrZMMuXrT8hG_tcBxDplQ'}]",ChIJyRzF3ivlk2sRXj4Gq2-IsP8,"{'compound_code': 'Q248+P7 North Lakes, Queensland, Australia', 'global_code': '5R4MQ248+P7'}",,4.3,ChIJyRzF3ivlk2sRXj4Gq2-IsP8,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",1388
Australia,"1030 Majura Rd, Pialligo ACT 2609, Australia","{'location': {'lat': -35.2949435, 'lng': 149.1867305}, 'viewport': {'northeast': {'lat': -35.29396482010727, 'lng': 149.1880250298927}, 'southwest': {'lat': -35.29666447989271, 'lng': 149.1853253701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,f4327256b28e726211acdd9f317f2957760147b8,IKEA,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102042187190764341211/photos"">shankha barua</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAk0WkpUcCkvg69lNU4PL7f9P38gCJoo-sI2RJ4P7jt3ilvZSMzgozMIlltnf_q3u4PEqgQjWBH2jOOiW49oSj3KUtcUCaJbLc8I5H6t31se5oGAMlmxFsng8z-_KAhRnwEhA7odhGSoaobEKbuBRHFElmGhTXsIM2WEmnok23nocFZjWyXH9DCw'}]",ChIJtQ__xwJSFmsREkRkABBIISQ,"{'compound_code': 'P54P+2M Canberra, Australian Capital Territory, Australia', 'global_code': '4RPFP54P+2M'}",,4.3,ChIJtQ__xwJSFmsREkRkABBIISQ,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2693
