country,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total
the UK,"Ferry Rd, Cardiff CF11 0XR, UK","{'location': {'lat': 51.4627496, 'lng': -3.1888088}, 'viewport': {'northeast': {'lat': 51.46414047989271, 'lng': -3.187219870107278}, 'southwest': {'lat': 51.46144082010727, 'lng': -3.189919529892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ebcc259ebb761aaa4c532a0afc5b1f3610553af8,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117886702471180262619/photos"">sean higgins</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAnvrjUQGS4FaYQp-HuNafE4h1X6T1mm3md6VwLnL9s8Q8ljuidcrw-mEoAZs3ypEyxL2OmMgRgxC3Sr70CGEWvru3fm9Nu9zlutXCxcnUvrNeKskvDxKs8NF-OSwGxBtBEhCLdrgGYKTMIYCJP5h3A9tbGhQ1O16Fqy195zYTTCamcMiVAypuSQ'}]",ChIJs_abb1wDbkgR8O8mdcl3PcY,"{'compound_code': 'FR76+3F Cardiff, United Kingdom', 'global_code': '9C3RFR76+3F'}",,4.4,ChIJs_abb1wDbkgR8O8mdcl3PcY,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5785
the UK,"Pincents Kiln Industrial Park, Theale, Reading RG31 7SD, UK","{'location': {'lat': 51.44202, 'lng': -1.0666993}, 'viewport': {'northeast': {'lat': 51.44331452989272, 'lng': -1.065063120107278}, 'southwest': {'lat': 51.44061487010728, 'lng': -1.067762779892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,4c305fbc77ced62a190f36d08c973de6548e236c,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100746875268161635976/photos"">Georgina Cabrera Cuellar</a>'], 'width': 2268, 'photo_reference': 'CmRaAAAArxMCYqhEhBoUwc9-MG7tdyJanM_KvD-NIG8fyQ9RVeIKOcnc3OqqULgQwEmUiKkRGmOzOaTvmLX67qkIdKjCDlNKKswOXROyTwTHcmLdYArZHzNuLcneTrkgxuy8gy2nEhB_9HWgdwpXkrawv1KQtX02GhRipLrU2mT1tKJoMQczIptsuN1FHA'}]",ChIJNdTrKz-ZdkgRsF58GOE_dTc,"{'compound_code': 'CWRM+R8 Theale, Reading, UK', 'global_code': '9C3WCWRM+R8'}",,4.2,ChIJNdTrKz-ZdkgRsF58GOE_dTc,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3495
the UK,"Gemini Retail Park, 910 Europa Blvd, Warrington WA5 7TY, UK","{'location': {'lat': 53.41774, 'lng': -2.6278415}, 'viewport': {'northeast': {'lat': 53.41884147989272, 'lng': -2.623896800000001}, 'southwest': {'lat': 53.41614182010728, 'lng': -2.6291564}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,96d202f622246654d1d2048ae6e04ab3433645ac,IKEA,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117529778645175089815/photos"">Steven Gardner</a>'], 'width': 2340, 'photo_reference': 'CmRaAAAAFqNEBjMxOSjF1mmS53QxzjTsHKl2cSAwE1AZfW3zibP4j5YvRqSy4uHOJKhZnJLiZhtZ_ug_zeHA8ZPhRuzpz6db8HpBVUqql9qKZcjQIpJ0mPNTfVJai9u-isU0vRqKEhD6cZRMiIj5rnbYE_c-0s38GhQcun_2Vd9xp3x0df_WS1zEzxZ45w'}]",ChIJY4u0BQgDe0gRAcFDabgjO1A,"{'compound_code': 'C99C+3V Warrington, United Kingdom', 'global_code': '9C5VC99C+3V'}",,4.3,ChIJY4u0BQgDe0gRAcFDabgjO1A,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",9609
the UK,"The Street, Westfield Shopping Centre, London E20 1EJ, United Kingdom","{'location': {'lat': 51.5443477, 'lng': -0.006355}, 'viewport': {'northeast': {'lat': 51.54575922989272, 'lng': -0.005002670107277785}, 'southwest': {'lat': 51.54305957010728, 'lng': -0.007702329892722216}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,6c929ca53bdacf363cbef6cebd0d7d2358f35c92,IKEA Westfield Stratford Order Point,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103319409487389332208/photos"">Mike Daly</a>'], 'width': 3456, 'photo_reference': 'CmRaAAAAfMh4L46r5UnhBJ3N_ED_XY7auhmrcFgtjVqBdjrFgYFt9zts7OCJ3ewkCFnPDAIwDPin8iOmMj5QmcUcAOCuSb3--iZMLKV8TeogwRfxmxzrkl7rgciihBhTpDiGLQYREhDfo_TG2SdL4ruk0Viz_6vQGhQuwDDtqAWAWHMK8pw0pIFgKgmfaw'}]",ChIJ3eKgs9QEdkgR5_TXQRHcnms,"{'compound_code': 'GXVV+PF East Village, London, UK', 'global_code': '9C3XGXVV+PF'}",,3.2,ChIJ3eKgs9QEdkgR5_TXQRHcnms,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",392
the UK,"Metro Park West, Pinetree Way, Gateshead, Swalwell, Newcastle upon Tyne NE11 9XS, UK","{'location': {'lat': 54.95833289999999, 'lng': -1.6805376}, 'viewport': {'northeast': {'lat': 54.95962492989272, 'lng': -1.678842270107278}, 'southwest': {'lat': 54.95692527010728, 'lng': -1.681541929892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,e0f7e162b1f2dc7c3bdac9bdea6007c3306d166a,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103689760833033522029/photos"">Dan Pearce</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAb8mVkA06G22xALC5v4c-ujuQ60xGG2e7UIsZrkx3xrdp8SU-kqQScKF1VfoMKPK0xS5eqMsHIfnAEa8ymr8oqR8taiC0i6wB2fWFPBIYzohIMEDNTwQsYfbp2lXKGV6dEhAywrf9ZrBt6VDkWSOUt712GhQN9v0E3el1Ema3JbdfXbPhb7S8Fw'}]",ChIJ0eHlsEt3fkgRkolN9rr7V9Y,"{'compound_code': 'X859+8Q Swalwell, United Kingdom', 'global_code': '9C6WX859+8Q'}",,4.4,ChIJ0eHlsEt3fkgRkolN9rr7V9Y,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5524
the UK,"Eastgate Shopping Centre, Eastgate Rd, Bristol BS5 6XX, United Kingdom","{'location': {'lat': 51.4724878, 'lng': -2.5647732}, 'viewport': {'northeast': {'lat': 51.47376705000001, 'lng': -2.5625344}, 'southwest': {'lat': 51.47081044999999, 'lng': -2.5672624}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,f898e321a9a5303cb301d3bb6045aba6b8284554,IKEA,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112743993773398996590/photos"">Szymon Krzyzanowski</a>'], 'width': 4032, 'photo_reference': 'CmRaAAAAZSBx0UJvul-OuFu-psvIIc3x3RYsl6YuZt3krld0FKlE2ectyWAj2wgsL9GWAAQXNbjbyKBFivVrZpvaAEG0wGncGeNgQr3HCyIUAkpw6hf1xW_bmjAGfj1e3KeptHLnEhAIUiU79CVhDf82pGsURX13GhS4g5NbVBkSnWERD-fKttpDBCj6qg'}]",ChIJc5jqcDyOcUgRZHFghjC71Lg,"{'compound_code': 'FCCP+X3 Bristol, United Kingdom', 'global_code': '9C3VFCCP+X3'}",,4.2,ChIJc5jqcDyOcUgRZHFghjC71Lg,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",6343
the UK,"Holywood Exchange, 306 Airport Rd W, Belfast BT3 9EJ, UK","{'location': {'lat': 54.6219765, 'lng': -5.8633583}, 'viewport': {'northeast': {'lat': 54.62340362989272, 'lng': -5.862200020107278}, 'southwest': {'lat': 54.62070397010728, 'lng': -5.864899679892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,c6bfe441fcb3c8f5d7477eabcf457f3fa52d7b65,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112319770317255529522/photos"">Ciaran Connolly</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAh-xUFTQvuuRkISqjPoh243hKmhz-KsKsrEv4hNulV0-h7ngqF-jicf92CX-ktZzhX7ItMA5V-0nOGb4VMYT8ZZlBtqybuWqQkWZXS9_wYjLWPYnhYcsetGX1DLgdOjXeEhAC1w0BAuvcYh1ZCgeVvIE_GhTz6HhYYgwavhWB4zlEhDiJ2GCcgg'}]",ChIJbTdSGBoKYUgRiBIFxKXDnQ8,"{'compound_code': 'J4CP+QM Belfast, UK', 'global_code': '9C6PJ4CP+QM'}",,4.5,ChIJbTdSGBoKYUgRiBIFxKXDnQ8,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3468
the UK,"2 Drury Way, N Circular Rd, Wembley, London NW10 0TH, United Kingdom","{'location': {'lat': 51.5537082, 'lng': -0.2611621}, 'viewport': {'northeast': {'lat': 51.55463417989271, 'lng': -0.2576333500000001}, 'southwest': {'lat': 51.55193452010727, 'lng': -0.2623383499999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,f9a0f7356573f6a421a7e86068fbb44a81d7b827,IKEA,{'open_now': True},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101449112414606054744/photos"">jacki barrett</a>'], 'width': 3968, 'photo_reference': 'CmRaAAAAxnJZK_lI4R3835mho3GvbjouIJ2vaOszvAk6WkLT6YYsXk9Jh2JSIV9TVIOArEOtyux1FRGIqcA7nSWy7UlCUmIprFOcqHHHGaT-pKQIBXZGI3bl7andik7k2dzrKb53EhCfWgqvIOIdJPFAnXzz37QjGhQDFXr-DugEA23BbumIpCb6eRKDmw'}]",ChIJX5LZeZ8RdkgRM86w4u6I5D0,"{'compound_code': 'HP3Q+FG Wembley, United Kingdom', 'global_code': '9C3XHP3Q+FG'}",,4.3,ChIJX5LZeZ8RdkgRM86w4u6I5D0,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",10676
the UK,"Wellington Cir, Aberdeen AB12 3QW, UK","{'location': {'lat': 57.1096692, 'lng': -2.0961215}, 'viewport': {'northeast': {'lat': 57.11093902989272, 'lng': -2.094412520107277}, 'southwest': {'lat': 57.10823937010728, 'lng': -2.097112179892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,94244a3794fd66383af8f80ae2a9cb7254a5c999,IKEA Aberdeen Order & Collection Point,{'open_now': True},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112379618445548611671/photos"">Norman Johnstone</a>'], 'width': 2988, 'photo_reference': 'CmRZAAAA1PR-uoLFMgvf0cVxvsoNeLihnChWYi5bgENzmoA0cIiOUcyK13HhE6GTAEh4sL2omamhdJz3imAGl5TPJiI0JlOf5aCn6QLgG-znaGTKzL3LDD6Xum_AiN7_ta8CWjS8EhBxLzxYuUZ9Ii4f6BUlhxhXGhTPjAf6_7_dEh0RiS5WUhndi8BBug'}]",ChIJASr3I8MPhEgRGjep9U6o93M,"{'compound_code': '4W53+VH Aberdeen, United Kingdom', 'global_code': '9C9V4W53+VH'}",,3.4,ChIJASr3I8MPhEgRGjep9U6o93M,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",551
the UK,"Yorkshire Way, Armthorpe, Doncaster DN3 3GW, UK","{'location': {'lat': 53.539549, 'lng': -1.0294747}, 'viewport': {'northeast': {'lat': 53.540265, 'lng': -1.028743020107278}, 'southwest': {'lat': 53.537401, 'lng': -1.031442679892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,b57b7745763d0f62727e90a326ee84cd70043353,Ikea Distribution Centre,{'open_now': False},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109339150172036495608/photos"">Kash Henderson</a>'], 'width': 2304, 'photo_reference': 'CmRaAAAAJyHEddJ8auDKARKeA-prseS3dSCbzJOQbreLXFpp-qxz7U_InNrj3sTUtHtkicf9T7v5M2-8MJ7pOvb2k0rtZeL5MznXli-WlbizXzsIIVGvs7PujkggjZvPyxcL5Js7EhArYiFBZpU3LqiJRAysnbF-GhQG5eQIQMPq9ToaJNPCc1wU2e3Ngg'}]",ChIJBe6YCu0PeUgRItyXnruE_LY,"{'compound_code': 'GXQC+R6 Armthorpe, Doncaster, UK', 'global_code': '9C5WGXQC+R6'}",,3.9,ChIJBe6YCu0PeUgRItyXnruE_LY,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",164
the UK,"Valley Retail Park, Purley Way, Croydon CR0 4UZ, UK","{'location': {'lat': 51.379884, 'lng': -0.123939}, 'viewport': {'northeast': {'lat': 51.38314465, 'lng': -0.12312295}, 'southwest': {'lat': 51.37878084999999, 'lng': -0.12638715}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,1eb6766f4da9202502aa1589a972bc750dc51bd1,IKEA Croydon,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105341002402686779716/photos"">alan gian</a>'], 'width': 2048, 'photo_reference': 'CmRaAAAAarDaHLmYLYeUWl5uFTmnqaZ5IP6wq1h2GXXYdK1ndl6MeU1QTsvtWUSDkCLsUZm8Cqz31ujXtQNXDVlIn7wNWEUo4a2zAS6qwrYPaxA2vVAM7dV_57pfXfvOlEgt2lrREhAJNbkICRrRjSr-BfWl_SuUGhS2iQy97qmjrYqKD3avzpizgEU_aA'}]",ChIJf-ViPhoHdkgRtlp0srdIV-U,"{'compound_code': '9VHG+XC Croydon, United Kingdom', 'global_code': '9C3X9VHG+XC'}",,4.2,ChIJf-ViPhoHdkgRtlp0srdIV-U,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5697
France,"164 Avenue de la Plaine de France, 95950 Gonesse, France","{'location': {'lat': 48.9753969, 'lng': 2.494256}, 'viewport': {'northeast': {'lat': 48.97743315, 'lng': 2.495547929892722}, 'southwest': {'lat': 48.97471815, 'lng': 2.492848270107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,4804134472756e96467ef5fbcd13ad06a95c3f8b,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118204098426334991836/photos"">Mohammad Imran</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAmB8Yw41AcfrDYw5BfhNzGrOTv8qvZMLTsK3XQt1DIrm-P-q_n8DO1S8kQjtfgRFGOBolv8xccY_ZhcvOkwcnupFcDS1wZC7V3U_rKX-6O2ap9oQHiWVpmho6CAIPkxWQEhBlOzO71rE2wP_8Warhomt8GhQxceM1e-rD8z_T10rZDhWSqKVx7g'}]",ChIJB2OoCx4V5kcRbQsM2aADlJg,"{'compound_code': 'XFGV+5P Gonesse, France', 'global_code': '8FW4XFGV+5P'}",,3.9,ChIJB2OoCx4V5kcRbQsM2aADlJg,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",6755
France,"337 Rue du Général Leclerc, 95130 Franconville, France","{'location': {'lat': 48.9864475, 'lng': 2.2138618}, 'viewport': {'northeast': {'lat': 48.98820842989272, 'lng': 2.215335979892722}, 'southwest': {'lat': 48.98550877010728, 'lng': 2.212636320107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,c3468cf80b576d133810cb52f01bb466f4e5a7f3,IKEA,{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110455872009832409022/photos"">Eric Leparoux</a>'], 'width': 2976, 'photo_reference': 'CmRaAAAAeek86SXlfAUxXtLLznrpw9iA7UUJceyfTXvBywYI-S3Eq8N9PAftTKDTH2LzTXoebETxszcywCd-2p5Ce6XUhHrPWIGGyyjbLyBjSM-JIbLDorG4VvJNm5dopj7ysDgfEhBd257OEj1OYssSpg2F6SsjGhSHwTLPATQVcsnZmWbMiAlYQlxXxg'}]",ChIJg5kDjCNn5kcRYqXfLJLTBk0,"{'compound_code': 'X6P7+HG Franconville, France', 'global_code': '8FW4X6P7+HG'}",,3.9,ChIJg5kDjCNn5kcRYqXfLJLTBk0,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",8267
France,"IKEA ROUEN Tourville La Rivière ZAC du Clos aux Antes, Avenue Gustave Picard, 76410 Tourville-la-Rivière, France","{'location': {'lat': 49.332278, 'lng': 1.097122}, 'viewport': {'northeast': {'lat': 49.33387922989272, 'lng': 1.098863079892722}, 'southwest': {'lat': 49.33117957010727, 'lng': 1.096163420107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,00eaccfa795c36e162129f7b1a1924eedee3d4ac,IKEA,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100114655936507732489/photos"">Fred lago Ash</a>'], 'width': 3456, 'photo_reference': 'CmRaAAAA2zYowZfcOTIRve0O0qMpZsw_uXnQ1EviLlEZ57HTksj0Oa4baO9EPJ9ICm-qYcXJhv-P2ofgt9wIId4ed2upchArEVetOQpW1MJZQBptBhYDflZ83_kvACgEArOHLtfKEhCF3i3Gn3hsi_SMMtMeSTklGhQXqWu-XfOVgwmwbK1i1cxxPbi61w'}]",ChIJK6YmCFcg4UcRBioXb6sxjLI,"{'compound_code': '83JW+WR Tourville-la-Rivière, France', 'global_code': '8FX383JW+WR'}",,4.0,ChIJK6YmCFcg4UcRBioXb6sxjLI,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",4736
France,"Centre Commercial Les, Rue des Gravanches, 19 Boulevard Louis Chartoire, 63100 Clermont-Ferrand, France","{'location': {'lat': 45.8033116, 'lng': 3.1394506}, 'viewport': {'northeast': {'lat': 45.80465087989272, 'lng': 3.140975079892722}, 'southwest': {'lat': 45.80195122010728, 'lng': 3.138275420107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,09741620eb0e9a7523c2ee7e9dfc67d87504fe0a,IKEA Clermont-Ferrand,{'open_now': True},"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103501429738124687987/photos"">Phil Val</a>'], 'width': 4618, 'photo_reference': 'CmRaAAAA7k6QbE7YVFtPG1XaEoYGAebdSSxZcxRKAfUjmb8kSmwPygLGMjnTA7fn_KivWytTFvX-9ZiP4pW8mNYDhvsG0fOM9tfyrvx7R7Mr5XHqvKWwi-Y6cJI5_0tb1DIwAvhFEhDYkZLyYQ_QzCXTwKQtb1tvGhS_l10EnslAlNTmCAS6XNTj8H_M2w'}]",ChIJ_SBRtPQe90cRar-sBfBnEPI,"{'compound_code': 'R43Q+8Q Clermont-Ferrand, France', 'global_code': '8FQ5R43Q+8Q'}",,4.1,ChIJ_SBRtPQe90cRar-sBfBnEPI,"['furniture_store', 'cafe', 'home_goods_store', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",4720
France,"35 Rue Jean Jaurès, 94350 Villiers-sur-Marne, France","{'location': {'lat': 48.8280186, 'lng': 2.5300762}, 'viewport': {'northeast': {'lat': 48.82968567989273, 'lng': 2.530960529892722}, 'southwest': {'lat': 48.82698602010728, 'lng': 2.528260870107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,0dd4b858beac53f04ef3d1e0653c6478b7414e63,IKEA,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114760229768168687518/photos"">Shimei Yehuda</a>'], 'width': 4032, 'photo_reference': 'CmRaAAAAx0n0dhH7jJuipU0A61-AB82T4h1GeJoEW5HHWTt01KVN_DMRyodNx8RWr82fnE85V_65jnvym5DbPSJIY7YLUsH-PALa893YLLv9YkNBNSn7SaXGHFLPuTJtdkdHmW7HEhDepFMXGZMoYtPznR_na2_bGhTqikscRQ3DhENzv0WE6Qkbl607YQ'}]",ChIJURqdicMN5kcR-HRKAWnTyMw,"{'compound_code': 'RGHJ+62 Villiers-sur-Marne, France', 'global_code': '8FW4RGHJ+62'}",,3.9,ChIJURqdicMN5kcR-HRKAWnTyMw,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",5342
France,"Rue du Grand But Lomme, 59160 Lille, France","{'location': {'lat': 50.6496079, 'lng': 2.977543}, 'viewport': {'northeast': {'lat': 50.65109422989272, 'lng': 2.979255229892722}, 'southwest': {'lat': 50.64839457010727, 'lng': 2.976555570107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,f469aab8524cb24039bbe07a77746b1f206345b7,IKEA Lomme,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110048601563690472249/photos"">Bryan MrD</a>'], 'width': 2340, 'photo_reference': 'CmRaAAAA5z597wyxJh8PCuFHZ_GbF6XpfuCjH4f6COlfK1RCfBn_wfgPYMod4ydv5t7wPNKMcD-VQ6-PYAZX7MNwevYiiFOsJTlZx5V7ijWcc58etq_ijvkfY10uZqlnBAZSMQ_bEhB-Eq8UwI0F4yyTYyadFOXLGhQrG48cgQznboj_hka28s0ksBA3ag'}]",ChIJDThMsVfVwkcRMdCMNUP5umQ,"{'compound_code': 'JXXH+R2 Lille, France', 'global_code': '9F24JXXH+R2'}",,4.0,ChIJDThMsVfVwkcRMdCMNUP5umQ,"['home_goods_store', 'cafe', 'furniture_store', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",3451
France,"Froutven, Les Champs de Coataudon, 29490 Guipavas, France","{'location': {'lat': 48.4178533, 'lng': -4.441738099999999}, 'viewport': {'northeast': {'lat': 48.41920647989271, 'lng': -4.439920970107278}, 'southwest': {'lat': 48.41650682010727, 'lng': -4.442620629892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,e14ab5df42b78b327506edae8401843e134c4bcc,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113565710782215567357/photos"">Marc Luchini</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAA5jzM4CqwatVK_-czSiSqtmdxXuFFSuE9w3eGgKcIGZpDXUOtKVqOzIkDl2frAJaE-M5GdG1ikU6wFcY4CdFuIbXnf9ui7NlnQGI-U1QBWJE_vnqI8QTXm4_BN1konfCuEhCGOd421nTwyQ1WAhEOo9rsGhQJrT32RQnkTOp1vn3M6nUxD8Tu_w'}]",ChIJtdipZkG6FkgRUZxYPWNmIdE,"{'compound_code': 'CH95+48 Guipavas, France', 'global_code': '8CWQCH95+48'}",,4.0,ChIJtdipZkG6FkgRUZxYPWNmIdE,"['furniture_store', 'car_rental', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2050
France,"Avenue des 40 Journaux, 33049 Bordeaux, France","{'location': {'lat': 44.8849738, 'lng': -0.5657947}, 'viewport': {'northeast': {'lat': 44.88603937989271, 'lng': -0.5644966701072777}, 'southwest': {'lat': 44.88333972010727, 'lng': -0.5671963298927221}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,cd19b3d02e9b79ec1a199544604b792dbf48d2a3,IKEA,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116953500796634161448/photos"">Miriam Arce</a>'], 'width': 3264, 'photo_reference': 'CmRaAAAACcanINk2-LW17vA6jRNSgFiTm6rcmCxSu7WmgCVb2WR3vFcLG95VRCQYpMfcSwlQZVNef_ouK0X8VEgpmmxGA5YJw_qFbzX9rJUdYNG_Px-uHOE3CIOEejA7KOD1vYHEEhBUMOA0lm1r_6-KgF4RJBzJGhSGusMEBjfNnOebmSl4UNX_a7QHHQ'}]",ChIJK28DmFYoVQ0R-JsCe2YqmjM,"{'compound_code': 'VCMM+XM Bordeaux, France', 'global_code': '8CPXVCMM+XM'}",,4.0,ChIJK28DmFYoVQ0R-JsCe2YqmjM,"['home_goods_store', 'furniture_store', 'store', 'general_contractor', 'restaurant', 'point_of_interest', 'food', 'establishment']",5689
France,"3 Rue du Petit Clamart, 78140 Vélizy-Villacoublay, France","{'location': {'lat': 48.7834462, 'lng': 2.224233}, 'viewport': {'northeast': {'lat': 48.78471202989273, 'lng': 2.226108529892723}, 'southwest': {'lat': 48.78201237010728, 'lng': 2.223408870107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,cb325577015a7f802ad12989945f7f28715de035,IKEA Vélizy - Cuisine et Salle de Bains,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115473513022930408571/photos"">Haddouche Karim</a>'], 'width': 4160, 'photo_reference': 'CmRaAAAAcNdWHcV33zf8bPtbVKeFfQrgf_kTKp72NZQJOo4wrXbqhXphenTbMgzAvhm-yomoNDQbetxof3aLNCJHwaYubkYBBz5wUsZoW3pzB-4q1oLZH-bNQEEy-rjo0SWyd3KxEhDeIZlfupUaWNoWKhtLlJ-9GhRmMAluzxmyAlDcsKROtn8sbn7hag'}]",ChIJPS9pptR75kcR_oQWyXfrAeA,"{'compound_code': 'Q6MF+9M Vélizy-Villacoublay, France', 'global_code': '8FW4Q6MF+9M'}",,3.6,ChIJPS9pptR75kcR_oQWyXfrAeA,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2054
France,"970 Avenue De Suisse Normande, 14123 Fleury-sur-Orne, France","{'location': {'lat': 49.1455496, 'lng': -0.364979}, 'viewport': {'northeast': {'lat': 49.14686057989272, 'lng': -0.3636489701072778}, 'southwest': {'lat': 49.14416092010728, 'lng': -0.3663486298927223}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,b2e414e9390137c5bb114fbccc00be5ca47a848b,IKEA Caen Fleury sur Orne,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102908621796806547064/photos"">Isabelle Briard</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAaB7fnlFKRrx0WKSHuNi8-e6P0SCSYSli7F_t029Z0XxDkkmYkMJ1yFoSLn4VjJQkK8cqQy5Kc4h1im6Y7BlT9_Z4fXsfY1yGAWDiAgIyiO4q3bVT0w95HNT2u6J_ek89EhDGjM6q9iPZ7p7kuvGs05y4GhTPxtbG96AG8VU0TDydI4aKfkg9DQ'}]",ChIJK3zEx2tCCkgROWki-dekVOQ,"{'compound_code': '4JWP+62 Fleury-sur-Orne, France', 'global_code': '8CXX4JWP+62'}",,4.0,ChIJK3zEx2tCCkgROWki-dekVOQ,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",4323
